Customer ID,Age,Annual Income (USD),Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
Cust0190,44.0,97066.04,Male,Bag,Accessories,906.11,Chicago,M,Blue,Summer,3.0,Yes,Same-Day,No,Yes,8.0,Credit Card,Monthly
Cust0191,26.0,56713.41,Female,Dress,Clothing,104.26,Los Angeles,S,Red,Fall,5.0,No,Express,No,No,0.0,Paypal,Monthly
Cust0192,54.0,88757.54,Female,Jacket,Clothing,179.96,Houston,M,Yellow,Winter,5.0,Yes,Express,No,Yes,8.0,Credit Card,Fortnightly
Cust0193,50.0,75909.69,Female,Dress,Clothing,149.77,Houston,Xl,White,Summer,5.0,Yes,Same-Day,Yes,Yes,9.0,Credit Card,Fortnightly
Cust0195,61.0,76156.04,Female,Shirt,Clothing,172.34,Los Angeles,L,Yellow,Spring,5.0,No,Standard,No,No,12.0,Paypal,Fortnightly
Cust0196,41.0,40796.63,Female,Shirt,Clothing,70.73,New York,L,Yellow,Spring,4.0,No,Express,No,Yes,3.0,Debit Card,Fortnightly
Cust0197,32.0,34777.22,Female,Shirt,Clothing,18.05,Miami,S,Yellow,Spring,5.0,No,Same-Day,Yes,Yes,4.0,Debit Card,Fortnightly
Cust0198,49.0,103581.6,Male,Shirt,Clothing,64.0,Miami,S,Yellow,Spring,4.0,No,Standard,No,No,14.0,Credit Card,Fortnightly
Cust0201,58.0,70368.68,Female,Shoes,Footwear,216.89,Los Angeles,Xl,Black,Fall,5.0,No,Standard,No,Yes,11.0,Apple Pay,Fortnightly
Cust0202,29.0,60213.73,Male,Shoes,Footwear,237.98,Houston,S,Green,Spring,5.0,Yes,Express,No,No,4.0,Apple Pay,Fortnightly
Cust0203,56.0,59204.81,Male,Pants,Clothing,85.96,New York,L,Yellow,Spring,5.0,No,Express,No,No,11.0,Debit Card,Monthly
Cust0205,20.0,36958.45,Female,Jacket,Clothing,122.34,Miami,Xl,Green,Fall,5.0,Yes,Same-Day,Yes,No,4.0,Paypal,Weekly
Cust0207,34.0,61123.79,Male,Shoes,Footwear,94.21,New York,S,Red,Fall,5.0,Yes,Same-Day,No,No,6.0,Credit Card,Fortnightly
Cust0209,19.0,45291.56,Female,Pants,Clothing,115.36,Los Angeles,M,White,Summer,5.0,No,Standard,No,Yes,3.0,Paypal,Weekly
Cust0210,45.0,96814.94,Female,Pants,Clothing,49.11,Chicago,L,Red,Summer,5.0,No,Same-Day,No,No,9.0,Google Pay,Weekly
Cust0211,40.0,80120.59,Male,Shirt,Clothing,218.52,Los Angeles,L,Blue,Winter,4.0,Yes,Same-Day,No,No,9.0,Credit Card,Fortnightly
Cust0212,54.0,109567.27,Female,Dress,Clothing,194.48,Houston,S,White,Fall,5.0,No,Same-Day,Yes,No,10.0,Credit Card,Weekly
Cust0214,50.0,110359.25,Female,Shoes,Footwear,428.43,Chicago,Xl,Red,Spring,5.0,Yes,Standard,Yes,No,10.0,Apple Pay,Monthly
Cust0215,18.0,20000.0,Female,Dress,Clothing,68.41,Miami,S,Black,Spring,5.0,Yes,Standard,No,No,2.0,Credit Card,Monthly
Cust0216,36.0,49408.46,Male,Shirt,Clothing,131.85,Chicago,S,Blue,Spring,5.0,Yes,Standard,Yes,Yes,2.0,Credit Card,Weekly
Cust0217,19.0,28751.81,Female,Shoes,Footwear,68.15,Los Angeles,S,Red,Winter,5.0,No,Same-Day,Yes,Yes,2.0,Paypal,Monthly
Cust0218,61.0,70521.82,Female,Shoes,Footwear,51.48,Miami,S,White,Spring,5.0,Yes,Same-Day,No,Yes,11.0,Debit Card,Monthly
Cust0219,43.0,85353.18,Male,Shirt,Clothing,191.42,Chicago,S,Blue,Winter,5.0,No,Same-Day,No,No,7.0,Credit Card,Monthly
Cust0220,49.0,66856.4,Male,Shirt,Clothing,90.2,Chicago,M,Green,Fall,5.0,Yes,Same-Day,Yes,No,7.0,Credit Card,Monthly
Cust0221,23.0,36867.67,Female,Shoes,Footwear,46.98,Houston,L,Blue,Summer,5.0,Yes,Same-Day,No,No,2.0,Paypal,Fortnightly
Cust0223,21.0,28884.82,Female,Pants,Unknown,45.49,New York,L,Green,Summer,5.0,Yes,Same-Day,No,No,0.0,Google Pay,Weekly
Cust0224,28.0,33900.08,Female,Shirt,Clothing,15.11,Miami,Xl,Yellow,Fall,5.0,Yes,Standard,No,Yes,6.0,Paypal,Monthly
Cust0225,34.0,41151.5,Male,Dress,Clothing,175.89,New York,M,Green,Fall,4.0,No,Same-Day,Yes,No,6.0,Credit Card,Monthly
Cust0226,55.0,42966.31,Male,Shirt,Clothing,79.1,Miami,L,Blue,Spring,4.0,No,Standard,No,No,10.0,Credit Card,Monthly
Cust0227,41.0,55482.53,Male,Dress,Clothing,237.12,Houston,Xl,Green,Fall,5.0,No,Same-Day,No,Yes,8.0,Debit Card,Weekly
Cust0228,22.0,45536.42,Female,Pants,Clothing,57.19,Chicago,M,Yellow,Summer,5.0,Yes,Same-Day,No,Yes,1.0,Credit Card,Fortnightly
Cust0229,51.0,61265.03,Female,Pants,Clothing,152.34,Chicago,M,Red,Spring,5.0,Yes,Standard,Yes,Yes,12.0,Paypal,Monthly
Cust0230,23.0,61323.82,Female,Jacket,Clothing,101.97,Chicago,Xl,Green,Winter,5.0,No,Standard,No,Yes,3.0,Apple Pay,Fortnightly
Cust0231,39.0,84866.36,Female,Shoes,Footwear,438.03,Miami,M,Green,Spring,4.0,No,Standard,No,Yes,5.0,Credit Card,Weekly
Cust0233,65.0,52832.84,Male,Jacket,Clothing,171.18,New York,L,Red,Spring,5.0,Yes,Express,Yes,No,12.0,Credit Card,Monthly
Cust0234,33.0,65504.65,Female,Dress,Clothing,188.76,Chicago,Xl,Black,Spring,5.0,No,Standard,No,Yes,9.0,Credit Card,Fortnightly
Cust0235,50.0,70609.05,Male,Shirt,Clothing,118.81,Houston,M,Black,Summer,4.0,No,Same-Day,No,No,6.0,Debit Card,Fortnightly
Cust0236,26.0,56830.15,Female,Dress,Clothing,64.87,New York,L,White,Spring,5.0,No,Same-Day,No,No,4.0,Debit Card,Weekly
Cust0239,46.0,113731.83,Female,Pants,Clothing,250.58,Los Angeles,S,Red,Fall,5.0,Yes,Same-Day,Yes,No,13.0,Debit Card,Weekly
Cust0240,20.0,27968.24,Female,Pants,Clothing,71.62,Miami,M,Yellow,Summer,5.0,Yes,Express,Yes,Yes,1.0,Apple Pay,Fortnightly
Cust0241,37.0,74300.23,Male,Jacket,Clothing,103.32,New York,Xl,Black,Spring,4.0,Yes,Same-Day,No,Yes,5.0,Debit Card,Fortnightly
Cust0242,53.0,129270.02,Female,Dress,Clothing,269.18,Los Angeles,Xl,White,Winter,5.0,No,Express,No,Yes,14.0,Credit Card,Weekly
Cust0245,20.0,42077.52,Female,Dress,Clothing,86.99,New York,M,Black,Winter,5.0,Yes,Express,No,No,0.0,Google Pay,Monthly
Cust0246,36.0,63750.66,Male,Bag,Accessories,445.1,Chicago,M,White,Spring,5.0,Yes,Same-Day,Yes,No,4.0,Google Pay,Weekly
Cust0247,37.0,87648.15,Female,Jacket,Clothing,578.68,New York,L,Blue,Spring,5.0,Yes,Same-Day,No,No,5.0,Google Pay,Fortnightly
Cust0249,24.0,41218.1,Male,Shirt,Clothing,40.62,Miami,M,White,Spring,5.0,Yes,Standard,No,Yes,4.0,Debit Card,Fortnightly
Cust0250,58.0,38595.51,Male,Pants,Clothing,135.15,Chicago,Xl,Red,Fall,4.0,No,Express,Yes,Yes,11.0,Paypal,Fortnightly
Cust0252,57.0,65049.63,Male,Dress,Clothing,164.06,Chicago,L,White,Summer,5.0,Yes,Same-Day,No,Yes,9.0,Credit Card,Weekly
Cust0253,56.0,68511.33,Male,Bag,Accessories,291.99,Houston,L,White,Fall,4.0,No,Same-Day,Yes,Yes,8.0,Credit Card,Weekly
Cust0254,35.0,87413.44,Male,Shoes,Footwear,114.11,Miami,S,Green,Fall,5.0,Yes,Standard,Yes,No,6.0,Debit Card,Fortnightly
Cust0255,57.0,73554.02,Male,Jacket,Clothing,365.12,Miami,L,Yellow,Winter,5.0,No,Standard,No,Yes,11.0,Credit Card,Weekly
Cust0256,18.0,21646.56,Male,Pants,Clothing,26.27,New York,S,Black,Spring,5.0,Yes,Standard,No,No,0.0,Credit Card,Monthly
Cust0257,28.0,60702.97,Female,Jacket,Clothing,54.04,Houston,M,Green,Summer,5.0,No,Express,No,No,6.0,Google Pay,Monthly
Cust0258,45.0,100264.64,Female,Jacket,Clothing,730.98,Houston,Xl,Blue,Winter,4.0,No,Express,Yes,No,7.0,Google Pay,Weekly
Cust0259,42.0,86195.81,Female,Shoes,Unknown,145.32,Los Angeles,L,Yellow,Winter,5.0,Yes,Same-Day,Yes,Yes,7.0,Credit Card,Weekly
Cust0260,40.0,96615.61,Female,Jacket,Clothing,602.63,Los Angeles,L,White,Spring,4.0,Yes,Express,Yes,No,9.0,Debit Card,Monthly
Cust0261,48.0,105848.05,Female,Dress,Clothing,480.38,Los Angeles,L,Green,Spring,5.0,Yes,Express,No,No,10.0,Apple Pay,Weekly
Cust0262,47.0,96479.5,Female,Shirt,Clothing,146.5,Chicago,M,Yellow,Summer,4.0,Yes,Express,Yes,Yes,9.0,Paypal,Fortnightly
Cust0264,52.0,43475.98,Male,Shirt,Clothing,93.26,Houston,M,Blue,Summer,5.0,No,Same-Day,No,No,4.0,Debit Card,Fortnightly
Cust0265,24.0,39296.18,Female,Shoes,Footwear,94.02,Chicago,Xl,Red,Winter,5.0,No,Standard,Yes,No,0.0,Apple Pay,Weekly
Cust0266,33.0,58115.32,Male,Shirt,Clothing,128.15,Miami,M,Green,Winter,5.0,No,Same-Day,No,Yes,6.0,Google Pay,Weekly
Cust0267,43.0,80431.58,Male,Pants,Clothing,112.21,New York,Xl,Blue,Winter,5.0,Yes,Express,No,No,6.0,Credit Card,Monthly
Cust0268,65.0,44465.03,Female,Pants,Clothing,138.01,Los Angeles,L,Red,Spring,4.0,No,Standard,No,No,12.0,Credit Card,Fortnightly
Cust0269,19.0,24189.43,Male,Dress,Clothing,86.53,Miami,Xl,Green,Winter,4.0,Yes,Standard,Yes,Yes,1.0,Google Pay,Monthly
Cust0270,18.0,45531.53,Male,Pants,Clothing,91.39,Houston,Xl,Blue,Winter,5.0,No,Standard,Yes,Yes,0.0,Credit Card,Weekly
Cust0271,65.0,69208.9,Male,Dress,Clothing,241.34,New York,S,Blue,Winter,4.0,Yes,Same-Day,Yes,No,10.0,Debit Card,Monthly
Cust0272,29.0,65222.51,Male,Bag,Accessories,26.34,Miami,Xl,Yellow,Fall,5.0,Yes,Standard,No,Yes,8.0,Credit Card,Weekly
Cust0273,22.0,35283.18,Female,Dress,Clothing,35.36,New York,Xl,Green,Spring,5.0,Yes,Same-Day,No,Yes,4.0,Debit Card,Weekly
Cust0274,54.0,85743.9,Female,Dress,Clothing,120.43,Los Angeles,M,Blue,Fall,5.0,Yes,Same-Day,No,Yes,8.0,Credit Card,Weekly
Cust0276,26.0,47259.33,Female,Dress,Clothing,87.89,New York,M,Green,Summer,5.0,No,Express,Yes,Yes,3.0,Google Pay,Fortnightly
Cust0277,58.0,71922.42,Female,Dress,Clothing,136.68,Miami,M,Blue,Fall,5.0,Yes,Standard,Yes,Yes,8.0,Credit Card,Fortnightly
Cust0278,52.0,73443.12,Female,Shirt,Clothing,144.51,Los Angeles,L,Yellow,Summer,4.0,No,Standard,Yes,Yes,10.0,Paypal,Monthly
Cust0279,36.0,66310.08,Female,Pants,Clothing,125.44,Los Angeles,L,Red,Winter,4.0,No,Express,Yes,No,3.0,Apple Pay,Weekly
Cust0281,33.0,58332.01,Female,Shirt,Clothing,64.08,Miami,Xl,White,Summer,5.0,No,Same-Day,Yes,Yes,6.0,Paypal,Monthly
Cust0283,37.0,100115.12,Male,Jacket,Clothing,493.11,Chicago,M,Yellow,Summer,5.0,No,Same-Day,No,No,11.0,Apple Pay,Monthly
Cust0284,41.0,57107.85,Female,Shirt,Clothing,79.5,Los Angeles,L,Blue,Spring,4.0,Yes,Express,Yes,Yes,6.0,Debit Card,Weekly
Cust0285,50.0,80328.21,Male,Jacket,Clothing,107.0,New York,Xl,Blue,Fall,5.0,Yes,Express,No,Yes,12.0,Credit Card,Weekly
Cust0286,41.0,66205.38,Male,Pants,Clothing,89.03,Miami,L,Red,Spring,5.0,Yes,Standard,Yes,No,9.0,Debit Card,Weekly
Cust0287,28.0,76704.67,Male,Shoes,Footwear,365.86,New York,Xl,Yellow,Spring,4.0,Yes,Standard,Yes,Yes,8.0,Paypal,Weekly
Cust0288,25.0,57948.32,Male,Shirt,Clothing,82.63,Miami,S,White,Spring,5.0,No,Express,No,No,6.0,Google Pay,Monthly
Cust0289,53.0,110796.11,Female,Pants,Clothing,338.68,Houston,S,Red,Summer,4.0,No,Standard,Yes,No,12.0,Credit Card,Monthly
Cust0290,55.0,40288.79,Male,Shirt,Clothing,51.59,Miami,L,Red,Spring,5.0,No,Express,Yes,Yes,11.0,Debit Card,Monthly
Cust0292,37.0,92792.62,Female,Shoes,Footwear,207.21,Miami,L,Green,Spring,5.0,No,Same-Day,No,Yes,7.0,Apple Pay,Monthly
Cust0293,52.0,87057.1,Male,Shoes,Footwear,139.7,Chicago,Xl,Blue,Winter,5.0,No,Same-Day,No,Yes,11.0,Credit Card,Monthly
Cust0295,42.0,64654.23,Male,Pants,Clothing,90.05,Los Angeles,S,Yellow,Winter,5.0,No,Express,No,No,7.0,Credit Card,Weekly
Cust0296,52.0,120233.69,Male,Jacket,Clothing,729.3,Los Angeles,Xl,Black,Fall,5.0,No,Same-Day,No,Yes,15.0,Debit Card,Weekly
Cust0297,42.0,120977.96,Female,Dress,Clothing,66.18,New York,M,Black,Fall,5.0,No,Same-Day,Yes,Yes,9.0,Apple Pay,Weekly
Cust0298,46.0,75929.04,Female,Shirt,Clothing,210.05,Chicago,M,Black,Fall,5.0,Yes,Same-Day,Yes,No,10.0,Paypal,Fortnightly
Cust0300,63.0,99067.69,Female,Dress,Clothing,256.54,Los Angeles,Xl,Red,Spring,5.0,Yes,Express,No,Yes,17.0,Debit Card,Monthly
Cust0301,35.0,106591.44,Female,Dress,Clothing,155.41,Los Angeles,Xl,Green,Summer,4.0,Yes,Same-Day,Yes,Yes,9.0,Apple Pay,Monthly
Cust0302,19.0,29771.4,Female,Shirt,Clothing,66.71,Houston,L,Blue,Fall,4.0,No,Standard,No,No,0.0,Debit Card,Monthly
Cust0303,52.0,74495.33,Male,Pants,Clothing,171.89,Miami,M,Black,Winter,5.0,Yes,Standard,Yes,Yes,9.0,Paypal,Fortnightly
Cust0304,33.0,50773.23,Male,Dress,Clothing,143.56,Los Angeles,M,Green,Fall,5.0,Yes,Standard,No,Yes,5.0,Debit Card,Monthly
Cust0305,58.0,43110.99,Female,Pants,Clothing,59.09,New York,M,Black,Summer,4.0,No,Standard,Yes,Yes,11.0,Debit Card,Weekly
Cust0306,53.0,62033.7,Female,Dress,Clothing,227.0,New York,L,Black,Winter,5.0,No,Standard,No,No,12.0,Credit Card,Fortnightly
Cust0307,50.0,59896.48,Female,Bag,Accessories,80.9,Miami,M,Blue,Winter,5.0,Yes,Standard,No,No,11.0,Debit Card,Fortnightly
Cust0309,50.0,84132.88,Female,Jacket,Clothing,570.02,Houston,M,Yellow,Spring,4.0,No,Standard,No,Yes,9.0,Apple Pay,Weekly
Cust0310,31.0,58513.22,Male,Pants,Clothing,125.28,Chicago,S,Yellow,Fall,5.0,Yes,Same-Day,Yes,No,7.0,Paypal,Monthly
Cust0311,38.0,106010.01,Female,Jacket,Clothing,554.69,New York,Xl,White,Spring,5.0,Yes,Standard,Yes,Yes,9.0,Google Pay,Weekly
Cust0312,65.0,50032.92,Male,Shoes,Footwear,43.34,Miami,L,Red,Winter,5.0,Yes,Express,No,No,13.0,Credit Card,Fortnightly
Cust0314,25.0,51790.17,Male,Shoes,Footwear,254.9,Miami,S,Green,Spring,4.0,No,Same-Day,No,No,1.0,Apple Pay,Fortnightly
Cust0315,24.0,34505.36,Female,Pants,Clothing,92.61,Los Angeles,L,White,Spring,5.0,No,Same-Day,Yes,Yes,0.0,Debit Card,Monthly
Cust0316,20.0,41748.19,Male,Shirt,Clothing,65.53,New York,L,Green,Fall,5.0,No,Express,No,Yes,2.0,Debit Card,Monthly
Cust0317,34.0,38159.17,Female,Bag,Accessories,51.11,Los Angeles,Xl,Green,Winter,5.0,No,Express,No,No,6.0,Apple Pay,Weekly
Cust0318,50.0,94560.24,Male,Shirt,Clothing,125.7,New York,L,Red,Winter,4.0,Yes,Express,Yes,Yes,8.0,Debit Card,Monthly
Cust0321,39.0,80783.37,Male,Pants,Clothing,147.82,Los Angeles,L,Yellow,Spring,5.0,No,Standard,Yes,Yes,8.0,Credit Card,Fortnightly
Cust0322,39.0,124106.0,Male,Jacket,Clothing,56.79,Miami,M,Yellow,Summer,4.0,No,Same-Day,No,Yes,14.0,Apple Pay,Weekly
Cust0323,63.0,57245.2,Male,Dress,Clothing,158.73,Chicago,M,White,Summer,4.0,Yes,Express,No,No,14.0,Credit Card,Fortnightly
Cust0324,47.0,71725.08,Female,Dress,Clothing,106.38,New York,M,Green,Summer,5.0,No,Express,Yes,No,9.0,Paypal,Monthly
Cust0325,55.0,57537.19,Male,Dress,Clothing,49.28,Los Angeles,M,Black,Fall,5.0,Yes,Standard,No,No,7.0,Credit Card,Weekly
Cust0327,62.0,57252.26,Female,Dress,Clothing,32.89,New York,M,Green,Summer,5.0,No,Same-Day,No,No,10.0,Credit Card,Fortnightly
Cust0328,25.0,72835.25,Female,Pants,Clothing,70.55,New York,L,Red,Winter,5.0,No,Same-Day,No,Yes,2.0,Apple Pay,Fortnightly
Cust0329,44.0,103410.08,Female,Pants,Clothing,114.6,Houston,M,Blue,Winter,5.0,No,Express,No,Yes,7.0,Debit Card,Fortnightly
Cust0331,51.0,64191.11,Male,Dress,Clothing,172.8,Miami,Xl,Green,Fall,5.0,Yes,Same-Day,No,No,10.0,Debit Card,Fortnightly
Cust0332,38.0,84428.31,Male,Jacket,Clothing,97.96,Los Angeles,L,Green,Fall,5.0,No,Standard,Yes,Yes,5.0,Debit Card,Monthly
Cust0333,47.0,71194.42,Male,Bag,Accessories,593.08,Chicago,M,Blue,Fall,5.0,No,Same-Day,No,Yes,9.0,Credit Card,Weekly
Cust0334,50.0,100823.3,Female,Jacket,Clothing,630.83,Chicago,M,White,Fall,4.0,No,Express,No,Yes,10.0,Credit Card,Fortnightly
Cust0336,64.0,39685.12,Male,Shirt,Clothing,70.07,New York,S,Blue,Spring,5.0,No,Same-Day,Yes,No,10.0,Credit Card,Monthly
Cust0337,50.0,123687.63,Male,Jacket,Clothing,603.44,Houston,M,White,Spring,5.0,Yes,Express,No,Yes,14.0,Credit Card,Fortnightly
Cust0338,22.0,52958.78,Male,Shoes,Footwear,52.57,Los Angeles,Xl,Black,Spring,4.0,No,Standard,Yes,No,5.0,Credit Card,Monthly
Cust0339,65.0,57744.23,Male,Pants,Clothing,180.08,New York,L,White,Summer,4.0,Yes,Same-Day,No,No,8.0,Debit Card,Weekly
Cust0340,36.0,67245.97,Female,Dress,Clothing,189.28,Houston,L,White,Spring,5.0,No,Same-Day,Yes,No,9.0,Debit Card,Weekly
Cust0341,21.0,37858.65,Male,Pants,Clothing,57.55,Houston,M,White,Summer,4.0,No,Same-Day,Yes,Yes,2.0,Credit Card,Monthly
Cust0342,52.0,93361.42,Female,Bag,Accessories,517.78,Los Angeles,M,Black,Summer,5.0,No,Express,No,Yes,13.0,Apple Pay,Weekly
Cust0344,61.0,110204.09,Female,Dress,Clothing,130.37,Los Angeles,L,Yellow,Spring,4.0,No,Same-Day,No,No,11.0,Credit Card,Monthly
Cust0345,45.0,80576.32,Female,Jacket,Clothing,291.18,New York,L,Black,Winter,5.0,Yes,Express,Yes,No,11.0,Credit Card,Weekly
Cust0347,46.0,50517.02,Male,Bag,Accessories,51.04,Los Angeles,Xl,Red,Spring,5.0,No,Same-Day,Yes,Yes,4.0,Debit Card,Fortnightly
Cust0348,63.0,55381.4,Male,Jacket,Clothing,144.46,Miami,S,Blue,Fall,4.0,Yes,Same-Day,No,No,13.0,Credit Card,Weekly
Cust0349,23.0,34668.73,Male,Pants,Clothing,26.77,New York,Xl,Red,Summer,4.0,No,Express,No,Yes,0.0,Debit Card,Monthly
Cust0350,52.0,129863.95,Female,Shoes,Footwear,321.47,Miami,S,Blue,Winter,5.0,No,Same-Day,Yes,Yes,13.0,Debit Card,Fortnightly
Cust0351,58.0,59647.77,Male,Shirt,Clothing,80.91,Chicago,L,Yellow,Fall,4.0,Yes,Same-Day,No,Yes,13.0,Credit Card,Fortnightly
Cust0352,54.0,90594.7,Male,Bag,Accessories,96.38,Miami,S,Red,Winter,5.0,No,Same-Day,No,Yes,10.0,Debit Card,Fortnightly
Cust0353,41.0,74671.54,Female,Jacket,Clothing,264.14,Los Angeles,Xl,Red,Winter,4.0,No,Same-Day,No,No,5.0,Paypal,Fortnightly
Cust0354,46.0,114709.83,Female,Jacket,Clothing,245.18,New York,M,Green,Summer,5.0,Yes,Express,Yes,Yes,8.0,Debit Card,Monthly
Cust0355,63.0,120538.65,Female,Pants,Clothing,81.41,Los Angeles,Xl,Red,Spring,5.0,Yes,Same-Day,No,No,13.0,Paypal,Weekly
Cust0356,48.0,71728.28,Female,Shirt,Clothing,50.95,Chicago,M,Red,Summer,5.0,Yes,Standard,Yes,Yes,12.0,Credit Card,Weekly
Cust0357,52.0,72764.01,Male,Dress,Clothing,265.24,Los Angeles,L,Green,Summer,4.0,Yes,Same-Day,Yes,No,9.0,Debit Card,Weekly
Cust0358,50.0,111104.02,Female,Jacket,Clothing,563.85,Los Angeles,Xl,White,Fall,5.0,Yes,Standard,Yes,No,13.0,Debit Card,Fortnightly
Cust0359,38.0,88637.83,Female,Shirt,Clothing,84.21,Los Angeles,S,White,Summer,4.0,Yes,Same-Day,Yes,No,6.0,Debit Card,Monthly
Cust0360,49.0,131167.68,Male,Shoes,Footwear,179.98,Houston,Xl,Green,Spring,5.0,No,Standard,Yes,No,15.0,Credit Card,Weekly
Cust0361,40.0,86678.56,Male,Dress,Clothing,234.25,Chicago,M,Black,Winter,4.0,Yes,Standard,No,No,8.0,Credit Card,Monthly
Cust0364,35.0,97174.07,Female,Shoes,Footwear,501.74,Los Angeles,Xl,Green,Summer,4.0,No,Same-Day,No,Yes,10.0,Credit Card,Weekly
Cust0366,59.0,80145.48,Male,Shoes,Footwear,215.61,Houston,S,Black,Summer,4.0,Yes,Express,No,Yes,11.0,Credit Card,Fortnightly
Cust0367,48.0,111666.87,Male,Bag,Accessories,878.79,New York,L,Yellow,Fall,5.0,No,Express,No,Yes,15.0,Paypal,Weekly
Cust0368,20.0,46692.96,Female,Shirt,Clothing,48.01,Houston,S,White,Winter,5.0,Yes,Same-Day,No,Yes,2.0,Credit Card,Monthly
Cust0371,41.0,71657.64,Male,Dress,Clothing,294.19,Miami,Xl,White,Fall,4.0,Yes,Same-Day,Yes,No,5.0,Credit Card,Weekly
Cust0372,49.0,88667.84,Female,Bag,Accessories,657.01,Miami,M,Red,Fall,5.0,No,Standard,Yes,No,12.0,Debit Card,Fortnightly
Cust0373,64.0,94130.18,Female,Shoes,Footwear,289.04,Los Angeles,Xl,Yellow,Fall,4.0,Yes,Same-Day,Yes,Yes,16.0,Credit Card,Monthly
Cust0374,39.0,58661.29,Female,Shirt,Clothing,121.7,New York,Xl,Green,Winter,5.0,No,Express,No,Yes,6.0,Google Pay,Fortnightly
Cust0375,40.0,82373.47,Female,Pants,Clothing,225.07,Chicago,L,Black,Winter,5.0,No,Standard,No,No,8.0,Google Pay,Weekly
Cust0377,44.0,75574.9,Male,Shirt,Clothing,15.41,Los Angeles,L,Black,Spring,4.0,Yes,Standard,No,No,11.0,Apple Pay,Weekly
Cust0378,59.0,95569.04,Female,Jacket,Clothing,458.3,Chicago,Xl,White,Spring,5.0,No,Express,No,No,15.0,Credit Card,Monthly
Cust0379,19.0,36910.99,Female,Shoes,Footwear,60.65,Chicago,S,Yellow,Summer,5.0,Yes,Same-Day,Yes,No,3.0,Debit Card,Fortnightly
Cust0380,43.0,75928.73,Female,Shirt,Clothing,18.92,Houston,S,Red,Spring,5.0,No,Express,Yes,No,7.0,Paypal,Monthly
Cust0381,34.0,34602.16,Female,Shirt,Clothing,84.36,Chicago,Xl,Blue,Summer,4.0,No,Express,Yes,Yes,6.0,Credit Card,Weekly
Cust0383,50.0,101137.1,Male,Shirt,Clothing,75.72,New York,M,Black,Winter,4.0,Yes,Express,No,No,13.0,Credit Card,Monthly
Cust0386,65.0,74383.01,Female,Pants,Clothing,75.81,New York,Xl,Black,Fall,5.0,Yes,Same-Day,Yes,Yes,12.0,Credit Card,Monthly
Cust0387,56.0,74987.67,Male,Pants,Clothing,234.94,Houston,Xl,White,Fall,4.0,Yes,Standard,No,No,7.0,Credit Card,Weekly
Cust0388,46.0,124436.33,Male,Dress,Clothing,291.73,Chicago,S,White,Spring,5.0,Yes,Standard,Yes,Yes,10.0,Debit Card,Monthly
Cust0389,59.0,68094.09,Male,Shoes,Footwear,166.57,Miami,Xl,Blue,Spring,5.0,No,Express,Yes,Yes,13.0,Debit Card,Weekly
Cust0390,43.0,80580.43,Female,Dress,Clothing,276.92,Chicago,S,Red,Summer,5.0,Yes,Express,No,No,7.0,Credit Card,Weekly
Cust0391,52.0,100197.41,Female,Jacket,Clothing,150.35,Houston,Xl,Yellow,Winter,5.0,No,Express,Yes,No,13.0,Debit Card,Fortnightly
Cust0392,42.0,78732.18,Male,Shoes,Footwear,208.66,Miami,M,Yellow,Summer,4.0,No,Standard,Yes,No,11.0,Paypal,Weekly
Cust0394,30.0,57911.35,Male,Shoes,Footwear,68.96,New York,S,Red,Fall,4.0,Yes,Express,No,Yes,4.0,Paypal,Fortnightly
